team_name;player_name;position;status;match_date;opponent;match_id;competition;shirt_number;source
Juventus FC;Vasilije Adžić;0;Substitute;2026-02-17;Galatasaray;736980;UEFA Champions League;17;APIFootball
Juventus FC;Jérémie Boga;0;Substitute;2026-02-17;Galatasaray;736980;UEFA Champions League;13;APIFootball
Borussia Dortmund;Niko Kovac;;Coach;2026-02-17;Atalanta BC;736982;UEFA Champions League;;APIFootball
Borussia Dortmund;Gregor Kobel;1;Starting XI;2026-02-17;Atalanta BC;736982;UEFA Champions League;1;APIFootball
Borussia Dortmund;Luca Reggiani;2;Starting XI;2026-02-17;Atalanta BC;736982;UEFA Champions League;49;APIFootball
Borussia Dortmund;Waldemar Anton;3;Starting XI;2026-02-17;Atalanta BC;736982;UEFA Champions League;3;APIFootball
Borussia Dortmund;Ramy Bensebaini;4;Starting XI;2026-02-17;Atalanta BC;736982;UEFA Champions League;5;APIFootball
Borussia Dortmund;Julian Ryerson;5;Starting XI;2026-02-17;Atalanta BC;736982;UEFA Champions League;26;APIFootball
Borussia Dortmund;Jobe Bellingham;6;Starting XI;2026-02-17;Atalanta BC;736982;UEFA Champions League;7;APIFootball
Borussia Dortmund;Felix Nmecha;7;Starting XI;2026-02-17;Atalanta BC;736982;UEFA Champions League;8;APIFootball
Borussia Dortmund;Daniel Svensson;8;Starting XI;2026-02-17;Atalanta BC;736982;UEFA Champions League;24;APIFootball
Borussia Dortmund;Maximilian Beier;9;Starting XI;2026-02-17;Atalanta BC;736982;UEFA Champions League;14;APIFootball
Borussia Dortmund;Julian Brandt;10;Starting XI;2026-02-17;Atalanta BC;736982;UEFA Champions League;10;APIFootball
